Date,XRP Price,Monero Price,Bitcoin Price,Ethereum Price
01/01/2018,2.05,335.1,13444.9,752.46
02/01/2018,2.19,364.17,14754.1,858.78
03/01/2018,2.73,386,15156.6,942.01
04/01/2018,2.73,368.1,15180.1,940
05/01/2018,2.51,356.96,16954.8,962.77
06/01/2018,2.65,394,17172.3,1004.3
07/01/2018,2.78,400.25,16228.2,1115.8
08/01/2018,2.41,400.05,14976.2,1129.3
09/01/2018,2.1219,408.032,14778.5,1283.7
10/01/2018,1.999,403.437,15043,1248
11/01/2018,1.9473,351.15,13535.4,1135.5
12/01/2018,2.0224,387.236,13886.7,1257.2
13/01/2018,2.0401,413.9,14292.2,1380
14/01/2018,1.8843,393.641,13695.2,1350
15/01/2018,1.7076,413,13697.5,1273.4
16/01/2018,1.1985,308.562,11362,1020.1
17/01/2018,1.3407,315,11192.3,1017.5
18/01/2018,1.607,306.125,11245.4,994.81
19/01/2018,1.5715,361.498,11580.2,1032.6
20/01/2018,1.6015,383.99,12858.9,1146
21/01/2018,1.3946,343.734,11594.9,1047
22/01/2018,1.3724,314,10864.8,995.08
23/01/2018,1.3602,306.786,10903.2,982.98
24/01/2018,1.3816,318.6,11452.3,1063.2
25/01/2018,1.3086,315.613,11203,1048.2
26/01/2018,1.2136,324,11118.1,1047
27/01/2018,1.2214,325.935,11467.5,1114.8
28/01/2018,1.3632,332.992,11795.1,1246.6
29/01/2018,1.271,314,11244.8,1175
30/01/2018,1.1127,275.92,10166,1071.9
31/01/2018,1.1393,274.669,10265.4,1118.08
01/02/2018,0.9513,241.975,9181.1,1033.55
02/02/2018,0.8993,236.979,8893.2,920.85
03/02/2018,0.9598,252.691,9241.1,971.49
04/02/2018,0.818,219.866,8222.2,829.43
05/02/2018,0.6813,180.521,6938.5,696.86
06/02/2018,0.7618,209.201,7701.2,783.83
07/02/2018,0.7178,205.708,7594.7,753.18
08/02/2018,0.7821,247.974,8164.2,805.4
09/02/2018,0.9204,258.173,8699.8,877.85
10/02/2018,1.0289,247.067,8559.6,851.39
11/02/2018,0.9607,227.667,8081.9,810.45
12/02/2018,1.0427,247.338,8903.5,865.62
13/02/2018,0.9873,233.538,8539.2,841.38
14/02/2018,1.1287,274.202,9476.3,919.67
15/02/2018,1.1082,295.726,10037.3,927.56
16/02/2018,1.1136,293.115,10178.7,937.5
17/02/2018,1.1781,320.587,11073.5,971.54
18/02/2018,1.0705,295.34,10398.8,913.1
19/02/2018,1.1095,314.457,11169.4,940.08
20/02/2018,1.0274,301.965,11238.7,884.51
21/02/2018,0.9525,308.049,10473,839.1
22/02/2018,0.8914,274.875,9841.7,803.66
23/02/2018,0.9418,279.445,10170.4,856.65
24/02/2018,0.9022,268.534,9704.3,834.36
25/02/2018,0.9026,278.085,9585.2,840.88
26/02/2018,0.9294,291.174,10285.1,866.99
27/02/2018,0.9297,300.863,10594.4,871.44
28/02/2018,0.8869,286.104,10333.9,852.49
01/03/2018,0.9153,313.488,10904.5,870.04
02/03/2018,0.8994,343.372,10827.7,856.09
03/03/2018,0.8985,350.028,11402.3,855.91
04/03/2018,1.0043,368.224,11416.5,865.53
05/03/2018,0.9457,371.654,11330.6,850.24
06/03/2018,0.9035,343.374,10675.1,814.88
07/03/2018,0.8519,337.037,9902.9,749.98
08/03/2018,0.8064,276.113,9300,698.96
09/03/2018,0.8246,285.55,9217,725.89
10/03/2018,0.7755,254.735,8762,682.52
11/03/2018,0.8165,280.315,9529.6,720.12
12/03/2018,0.7832,257.908,9137.4,697.04
13/03/2018,0.7783,247.524,9154.9,689.57
14/03/2018,0.6878,215.432,8210.6,612.09
15/03/2018,0.6847,212.317,8264.4,610.13
16/03/2018,0.6787,215.918,8289.2,600.79
17/03/2018,0.6295,197.449,7874.9,550.27
18/03/2018,0.6504,209.793,8201.2,536.72
19/03/2018,0.7216,217.987,8616.8,556.16
20/03/2018,0.7003,223.747,8912.6,557.08
21/03/2018,0.6803,218.331,8905.9,560.24
22/03/2018,0.6544,212.585,8726.2,539.87
23/03/2018,0.6404,215.958,8916.8,543.42
24/03/2018,0.6291,208.363,8547.4,520.45
25/03/2018,0.6347,212.284,8473.2,523.5
26/03/2018,0.5884,196.913,8143.5,485.98
27/03/2018,0.5701,188.121,7801.7,448.48
28/03/2018,0.5735,199.479,7954.9,446.84
29/03/2018,0.503,176.856,7129.2,384.12
30/03/2018,0.4992,172.763,6853.7,393.79
31/03/2018,0.5009,180.729,6938.2,393.96
01/04/2018,0.4787,176.558,6825.2,378.75
02/04/2018,0.4937,178.642,7068.4,385.07
03/04/2018,0.5475,189.693,7424.2,415.55
04/04/2018,0.4912,170.895,6808.9,378.68
05/04/2018,0.4893,173.458,6782,381.52
06/04/2018,0.4739,163.256,6624.3,369.97
07/04/2018,0.4856,171.251,6905.7,384.87
08/04/2018,0.4984,175.764,7030.5,400.71
09/04/2018,0.4867,167.865,6781.9,399.05
10/04/2018,0.4915,168.291,6854.8,415.45
11/04/2018,0.5402,170.175,6962.1,430.14
12/04/2018,0.6414,192.999,7926.6,494.03
13/04/2018,0.6407,189.402,7887.4,493.48
14/04/2018,0.6405,192.018,8004.4,502.52
15/04/2018,0.6937,201.727,8363.6,533.9
16/04/2018,0.6645,195.736,8070,511.82
17/04/2018,0.6553,196.873,7908.6,503.19
18/04/2018,0.7127,229.425,8178.4,525.66
19/04/2018,0.783,238.489,8290.8,567.49
20/04/2018,0.9243,273.023,8867,617.04
21/04/2018,0.8658,257.079,8923.1,605.59
22/04/2018,0.8629,270.389,8806.7,622.23
23/04/2018,0.8738,284.006,8952.8,644.13
24/04/2018,0.922,293.225,9645.3,703.02
25/04/2018,0.795,256.801,8873.1,617.36
26/04/2018,0.8486,267.817,9287,662.36
27/04/2018,0.8083,250.867,8940.9,643.97
28/04/2018,0.8629,261.26,9352.4,683.49
29/04/2018,0.8678,256.006,9415.1,689.9
30/04/2018,0.8314,241.47,9245.1,670.07
01/05/2018,0.8349,239.485,9074.9,671.26
02/05/2018,0.8592,249.814,9243.2,688.15
03/05/2018,0.8808,246.099,9749.7,778.95
04/05/2018,0.8897,242.009,9708.6,785.2
05/05/2018,0.9012,241.506,9853.5,818.33
06/05/2018,0.8638,235.488,9656.4,793.19
07/05/2018,0.8311,235.033,9431.6,754.03
08/05/2018,0.8069,223.012,9196.4,748.48
09/05/2018,0.7905,226.886,9319.1,751.62
10/05/2018,0.7498,217.118,9025.7,724.4
11/05/2018,0.6767,196.882,8408.3,676.21
12/05/2018,0.6832,201.857,8459.5,683.94
13/05/2018,0.7291,207.835,8693.5,729.37
14/05/2018,0.7272,212.815,8674.1,727.06
15/05/2018,0.6851,202.951,8477,705.73
16/05/2018,0.7075,198.927,8344.4,706.53
17/05/2018,0.663,191.006,8063,668.97
18/05/2018,0.6785,203.637,8245.7,693.28
19/05/2018,0.6739,197.342,8245.1,696.76
20/05/2018,0.6985,203.703,8529,716.02
21/05/2018,0.6758,198.314,8403.3,696.85
22/05/2018,0.6385,175.338,8006,642.17
23/05/2018,0.5913,171.011,7512.3,577.55
24/05/2018,0.6292,171.423,7592.9,602.43
25/05/2018,0.6056,164.956,7477.7,585.39
26/05/2018,0.6088,165.026,7361.3,586.76
27/05/2018,0.6046,166.453,7366.7,570.69
28/05/2018,0.5476,149.427,7119.3,512.29
29/05/2018,0.5994,157.284,7467.7,566.81
30/05/2018,0.5938,155.325,7400.1,557.98
31/05/2018,0.611,155.785,7502.6,577.87
01/06/2018,0.6211,157.641,7530.8,579.3
02/06/2018,0.6429,162.507,7646.6,591.3
03/06/2018,0.688,168.911,7729.3,619.08
04/06/2018,0.656,160.254,7504.3,591.44
05/06/2018,0.6759,167.128,7631.5,608.83
06/06/2018,0.6733,164.418,7661,606.39
07/06/2018,0.6777,164.098,7697.8,604.71
08/06/2018,0.6725,158.361,7622.1,599.67
09/06/2018,0.6586,154.537,7515.8,593.8
10/06/2018,0.5817,139.543,6775.1,524.64
11/06/2018,0.5993,137.947,6885.9,531.42
12/06/2018,0.5582,125.544,6558.2,494.48
13/06/2018,0.5299,121.878,6312.3,476.17
14/06/2018,0.5565,132.632,6647.1,519.49
15/06/2018,0.5333,122.167,6410.3,487.88
16/06/2018,0.533,126.515,6505.8,496.93
17/06/2018,0.5255,123.826,6460.3,496.43
18/06/2018,0.5383,127.381,6719.8,517.91
19/06/2018,0.5491,126.401,6752.4,538.22
20/06/2018,0.5399,122.822,6765.4,536.31
21/06/2018,0.5341,124.006,6728,526.01
22/06/2018,0.4823,110.857,6055.7,462.57
23/06/2018,0.4898,115.683,6167.3,474.14
24/06/2018,0.4745,121.902,6154.6,454.81
25/06/2018,0.4808,127.274,6256.6,458.76
26/06/2018,0.453,121.13,6082.1,430.33
27/06/2018,0.4719,129.041,6154.9,442.16
28/06/2018,0.4479,117.17,5883.5,421.27
29/06/2018,0.4553,127.403,6213.3,435.37
30/06/2018,0.4649,131.439,6398.9,452.67
01/07/2018,0.4623,130.922,6366.8,452.57
02/07/2018,0.49,141.085,6619.5,475.7
03/07/2018,0.4852,139.048,6513.5,461.89
04/07/2018,0.4919,139.492,6598.4,467.52
05/07/2018,0.4778,139.213,6546.5,468.47
06/07/2018,0.4777,134.974,6617.7,469.9
07/07/2018,0.4857,135.508,6765.5,485.4
08/07/2018,0.4789,138.654,6714.8,486.45
09/07/2018,0.4738,136.662,6667.1,471.52
10/07/2018,0.4442,122.037,6307.2,432.67
11/07/2018,0.4502,126.088,6389.1,445.99
12/07/2018,0.4377,120.659,6250.6,430.84
13/07/2018,0.4373,122.057,6230.2,432.85
14/07/2018,0.4385,122.955,6254.8,434.09
15/07/2018,0.4471,123.943,6362.9,450.81
16/07/2018,0.4819,135.422,6729.9,479.79
17/07/2018,0.507,143.647,7322,499.87
18/07/2018,0.4883,139.704,7383.6,480
19/07/2018,0.4769,139.742,7477.5,469.47
20/07/2018,0.4446,130.078,7339.4,449.38
21/07/2018,0.455,132.359,7408.7,461.52
22/07/2018,0.4494,128.444,7412.3,459.02
23/07/2018,0.4452,133.401,7723,450.56
24/07/2018,0.4581,147.874,8407,479.88
25/07/2018,0.4594,143.109,8173.7,472.03
26/07/2018,0.4496,136.675,7937,462.75
27/07/2018,0.4552,140.233,8187.4,470.23
28/07/2018,0.4568,139.708,8234.1,468.78
29/07/2018,0.453,135.802,8215.6,466.41
30/07/2018,0.446,131.915,8177.1,456.64
31/07/2018,0.435,122.217,7729.4,431.5
01/08/2018,0.4467,128.237,7606.4,420.3
02/08/2018,0.4302,122.358,7535.6,411
03/08/2018,0.4406,120.109,7419,417.58
04/08/2018,0.4297,114.097,7014.3,407.09
05/08/2018,0.4346,117.342,7027.1,408.85
06/08/2018,0.4129,113.383,6943.6,405.4
07/08/2018,0.3784,107.838,6724.9,378.25
08/08/2018,0.3318,94.299,6283.6,355.44
09/08/2018,0.3439,100.316,6538.8,363.34
10/08/2018,0.3189,91.46,6152.3,331.81
11/08/2018,0.2976,92.92,6231.6,317.59
12/08/2018,0.2956,93.133,6313,318.18
13/08/2018,0.2745,87.758,6255.3,284.01
14/08/2018,0.2729,84.024,6190.2,278.19
15/08/2018,0.2803,89.284,6256.9,281.12
16/08/2018,0.2916,91.065,6306.7,286.76
17/08/2018,0.3674,99.281,6581.7,316.9
18/08/2018,0.3284,98.028,6379.1,293.89
19/08/2018,0.3423,98.482,6481.5,299.33
20/08/2018,0.3147,92.694,6268.1,271.08
21/08/2018,0.3338,94.778,6482.2,280.9
22/08/2018,0.3179,89.765,6359.6,269.84
23/08/2018,0.3261,89.981,6521.2,276.12
24/08/2018,0.3267,93.526,6680.4,281.29
25/08/2018,0.3273,92.495,6734.8,277.61
26/08/2018,0.323,94.746,6712.7,274.46
27/08/2018,0.3388,105.105,6897.6,286.57
28/08/2018,0.3511,107.575,7074.6,295.62
29/08/2018,0.3448,103.546,7029.1,288.42
30/08/2018,0.3349,103.057,6993.7,283.97
31/08/2018,0.335,116.346,7033.8,281.94
01/09/2018,0.3469,120.899,7189.6,295.31
02/09/2018,0.342,120.3,7293.9,295.05
03/09/2018,0.3346,134.957,7264.2,288.92
04/09/2018,0.3308,138.117,7377.5,285.17
05/09/2018,0.279,114.326,6706.8,228.77
06/09/2018,0.3017,117.224,6514,229.6
07/09/2018,0.287,110.766,6390.9,215.6
08/09/2018,0.2767,103.827,6184.3,196.79
09/09/2018,0.2761,105.223,6238.5,195.8
10/09/2018,0.2694,105.434,6321,197.04
11/09/2018,0.263,105.092,6293.9,185.07
12/09/2018,0.2699,104.194,6338,182.98
13/09/2018,0.2791,111.868,6482.9,211
14/09/2018,0.2762,116.696,6483.7,209.98
15/09/2018,0.2804,119.22,6519,221.94
16/09/2018,0.2811,117.041,6500.2,220.2
17/09/2018,0.2706,106.059,6251.9,196.24
18/09/2018,0.3196,112.094,6342,209.03
19/09/2018,0.3265,109.467,6390.4,209.74
20/09/2018,0.4501,115.813,6489.2,224.42
21/09/2018,0.5635,124.169,6766.7,247.92
22/09/2018,0.5734,122.328,6729.6,240.82
23/09/2018,0.5718,122.619,6704.1,244.67
24/09/2018,0.4923,115.034,6584.1,228.01
25/09/2018,0.5257,116.603,6445.1,219.04
26/09/2018,0.5126,115.09,6468.1,214.35
27/09/2018,0.5432,119.14,6689.2,229.15
28/09/2018,0.5397,116.961,6636,221.77
29/09/2018,0.5698,114.442,6603.9,231.87
30/09/2018,0.5827,115.759,6635.2,232.8
01/10/2018,0.5774,114.442,6608.2,231.77
02/10/2018,0.517,116.749,6549.9,225.84
03/10/2018,0.5285,114.47,6507.8,220.51
04/10/2018,0.5287,114.679,6584.2,222.57
05/10/2018,0.5209,115.374,6639.1,228.34
06/10/2018,0.4888,114.869,6596.3,225.18
07/10/2018,0.4825,113.732,6611,226.11
08/10/2018,0.4923,114.279,6669.6,229.84
09/10/2018,0.4816,113.687,6650.8,228.25
10/10/2018,0.4657,114.463,6618,226.3
11/10/2018,0.3821,100.696,6239.1,190.89
12/10/2018,0.4206,101.744,6291.3,196.7
13/10/2018,0.4224,103.508,6321.7,201.22
14/10/2018,0.4083,101.045,6326.8,197.08
15/10/2018,0.4598,108.993,6699.8,214.26
16/10/2018,0.4834,110.245,6705.3,215.06
17/10/2018,0.4829,109.06,6686.6,213.46
18/10/2018,0.4668,105.069,6574.1,206.58
19/10/2018,0.46,105.49,6512,204.97
20/10/2018,0.4671,105.894,6572.2,208.04
21/10/2018,0.4642,106.663,6583,207.37
22/10/2018,0.4606,107.493,6555.8,206.77
23/10/2018,0.4687,109.596,6528.7,205.68
24/10/2018,0.4631,108.119,6530.7,205.12
25/10/2018,0.4628,107.795,6507,204.11
26/10/2018,0.4651,106.053,6510,204.58
27/10/2018,0.4597,104.49,6494.2,204.36
28/10/2018,0.4639,105.308,6486.1,204.99
29/10/2018,0.4442,101.862,6335,197.05
30/10/2018,0.4473,101.786,6325.7,197.39
31/10/2018,0.4536,104.987,6365.9,198.59
01/11/2018,0.4603,104.813,6400.5,198.17
02/11/2018,0.4612,106.575,6424.7,202.66
03/11/2018,0.4568,107.119,6386.2,200.23
04/11/2018,0.4695,112.686,6478.2,211.86
05/11/2018,0.5012,112.079,6459.7,210.67
06/11/2018,0.5537,113.604,6502.8,220.22
07/11/2018,0.5398,111.933,6565.3,218.8
08/11/2018,0.4962,108.983,6474,212.87
09/11/2018,0.5038,107.365,6412,211.39
10/11/2018,0.5084,105.471,6427.1,213.21
11/11/2018,0.5095,107.192,6446.1,213.18
12/11/2018,0.5229,106.265,6435,212.79
13/11/2018,0.5163,106.223,6429.2,210.44
14/11/2018,0.48,92.419,5842.4,187.46
15/11/2018,0.4873,89.856,5718.9,184.1
16/11/2018,0.4766,87.941,5636.2,177.01
17/11/2018,0.4976,89.155,5621.8,176.53
18/11/2018,0.5156,89.889,5658.3,178.65
19/11/2018,0.4816,73.113,4883.8,150.12
20/11/2018,0.4427,67.767,4524.6,132.92
21/11/2018,0.452,69.527,4638.7,137.72
22/11/2018,0.4263,66.062,4356,126.12
23/11/2018,0.4133,67.649,4398,124.64
24/11/2018,0.3794,58.947,3920.4,114.43
25/11/2018,0.3817,58.779,4062.2,118.04
26/11/2018,0.3621,53.869,3837,110.08
27/11/2018,0.3651,57.912,3866.5,111.18
28/11/2018,0.3925,63.742,4265.4,122.74
29/11/2018,0.3814,61.303,4296.5,117.85
30/11/2018,0.3645,58.277,4039.7,113.77
01/12/2018,0.3733,59.867,4196.2,118.23
02/12/2018,0.3692,59.168,4160.4,116.41
03/12/2018,0.3481,55.192,3897.8,108.66
04/12/2018,0.3531,57.06,3958.5,110.09
05/12/2018,0.3385,51.953,3771.6,102.33
06/12/2018,0.3088,46.506,3508.6,90.86
07/12/2018,0.3016,46.896,3422.2,93.27
08/12/2018,0.3041,45.199,3430.4,90.57
09/12/2018,0.311,47.547,3567.5,93.62
10/12/2018,0.3011,44.276,3460.5,90.17
11/12/2018,0.3019,43.123,3407.7,88.32
12/12/2018,0.3066,44.192,3466.1,89.62
13/12/2018,0.3003,41.26,3315.3,86.31
14/12/2018,0.2893,39.081,3247.8,83.81
15/12/2018,0.2855,39.076,3228.7,83.9
16/12/2018,0.2881,39.692,3247.9,84.72
17/12/2018,0.3292,44.171,3526.1,94.37
18/12/2018,0.3515,47.249,3668,100.66
19/12/2018,0.3477,46.307,3687.1,99.37
20/12/2018,0.3755,55.586,4076,114.61
21/12/2018,0.3566,52.462,3850.9,108.18
22/12/2018,0.3603,52.352,3964.4,115.84
23/12/2018,0.3699,53.405,3944.4,129.6
24/12/2018,0.4036,56.351,4026.1,139.23
25/12/2018,0.3787,51.067,3762.5,128.39
26/12/2018,0.3755,49.661,3793.7,130.06
27/12/2018,0.3366,44.372,3586.9,114.56
28/12/2018,0.3737,50.175,3861.6,136.61
29/12/2018,0.3594,47.705,3706.8,133.67
30/12/2018,0.3676,49.023,3815,138.45
31/12/2018,0.351,46.374,3709.4,131.9
01/01/2019,0.3633,48.668,3809.4,139.61
02/01/2019,0.3714,52.971,3873.8,152.95
03/01/2019,0.3543,50.033,3780.1,146.94
04/01/2019,0.3556,50.962,3802.7,152.86
05/01/2019,0.3511,50.019,3785.4,153.49
06/01/2019,0.3641,55.337,4004.1,154.96
07/01/2019,0.3619,53.36,3985.9,149.96
08/01/2019,0.3631,53.072,3971,148.41
09/01/2019,0.3666,52.564,3978,148.79
10/01/2019,0.3272,45.328,3603.7,125.63
11/01/2019,0.3275,45.611,3616.5,125.15
12/01/2019,0.3271,45.01,3597.2,123.75
13/01/2019,0.3122,42.843,3490.2,114.64
14/01/2019,0.3299,45.918,3638.1,127.53
15/01/2019,0.3234,44.802,3571.3,119.62
16/01/2019,0.3268,45.95,3588,121.72
17/01/2019,0.3265,45.608,3626.4,122.03
18/01/2019,0.3214,44.835,3605.6,119.34
19/01/2019,0.3285,46.082,3677.8,123.02
20/01/2019,0.3177,43.742,3542.3,117.52
21/01/2019,0.3184,44.287,3536.7,116.05
22/01/2019,0.3186,45.988,3580.1,118.23
23/01/2019,0.3148,44.891,3561.5,116.84
24/01/2019,0.3166,45.912,3574.3,116.71
25/01/2019,0.3145,46.976,3572,115.5
26/01/2019,0.313,45.597,3570.9,115.83
27/01/2019,0.3068,46.379,3555.6,112.5
28/01/2019,0.2928,43.576,3442.8,105.82
29/01/2019,0.2875,43.202,3414.8,104.79
30/01/2019,0.3217,44.032,3460,108.52
31/01/2019,0.3093,43.509,3437.2,106.71
01/02/2019,0.3068,43.7,3467.9,106.98
02/02/2019,0.3103,43.501,3502.5,110.68
03/02/2019,0.3023,43.047,3459.1,107.62
04/02/2019,0.2992,42.805,3462.8,107.9
05/02/2019,0.2995,43.398,3468.4,107.37
06/02/2019,0.2895,43.254,3404.3,104.63
07/02/2019,0.2913,43.365,3397.7,104.55
08/02/2019,0.3122,48.308,3661.7,119.23
09/02/2019,0.3122,48.524,3661.4,119.44
10/02/2019,0.3097,49.748,3679,124.92
11/02/2019,0.3024,48.157,3631.8,121.3
12/02/2019,0.3049,48.811,3632,122.64
13/02/2019,0.3039,49.129,3611.5,122.22
14/02/2019,0.3009,46.824,3592.6,120.97
15/02/2019,0.3018,47.233,3604.7,121.73
16/02/2019,0.3008,46.739,3616.8,122.87
17/02/2019,0.3035,47.957,3664.2,133.79
18/02/2019,0.3223,51.417,3896,145.8
19/02/2019,0.3232,51.985,3914.3,144.01
20/02/2019,0.3319,51.863,3972.4,149.11
21/02/2019,0.3206,49.747,3936.6,145.78
22/02/2019,0.3215,51.63,3965.2,147.97
23/02/2019,0.3328,54.145,4120.4,158.3
24/02/2019,0.2978,47.788,3755.2,132.93
25/02/2019,0.3279,48.946,3833.7,138.27
26/02/2019,0.317,48.052,3810.3,136.67
27/02/2019,0.3111,48.899,3814.6,135.2
28/02/2019,0.3141,48.021,3816.6,135.47
01/03/2019,0.3159,48.369,3821.9,135.72
02/03/2019,0.3141,48.522,3823.1,132.76
03/03/2019,0.3111,48.796,3809.5,131.01
04/03/2019,0.3025,47.283,3715.9,125.97
05/03/2019,0.3151,49.124,3857.2,136.82
06/03/2019,0.3165,49.442,3863,137.62
07/03/2019,0.3132,50.047,3875.1,136.93
08/03/2019,0.308,48.877,3865.9,133.85
09/03/2019,0.3139,49.561,3944.3,137.52
10/03/2019,0.313,49.576,3915.2,135.72
11/03/2019,0.3104,49.221,3870.3,132.99
12/03/2019,0.3104,50.066,3886,133.8
13/03/2019,0.3138,50.225,3865.1,131.97
14/03/2019,0.3115,50.811,3879,132.45
15/03/2019,0.3151,51.677,3924.3,136.75
16/03/2019,0.3187,53.177,4006.4,141.15
17/03/2019,0.3157,52.42,3981.5,138.91
18/03/2019,0.3148,51.775,3990.2,137.92
19/03/2019,0.3159,52.834,4017,138.72
20/03/2019,0.3178,54.149,4041.2,139.31
21/03/2019,0.3101,52.122,3982.2,135.11
22/03/2019,0.3106,52.715,3990.4,136.42
23/03/2019,0.3117,52.521,4002.5,137.53
24/03/2019,0.3077,52.282,3994.7,136.44
25/03/2019,0.303,51.105,3937,134.25
26/03/2019,0.3028,51.647,3942.8,134.37
27/03/2019,0.3104,53.327,4041.7,139.65
28/03/2019,0.3062,52.635,4025.6,138.15
29/03/2019,0.3078,53.524,4102.2,143.38
30/03/2019,0.311,53.373,4111.8,142.65
31/03/2019,0.3089,55.915,4102.3,141.79
01/04/2019,0.3124,59.871,4145.1,141.5
02/04/2019,0.3511,68.405,4859.3,163.47
03/04/2019,0.3406,63.695,4968.7,160.34
04/04/2019,0.3301,63.673,4902.4,157.43
05/04/2019,0.3615,68.98,5010.2,164.93
06/04/2019,0.3526,68.032,5046.2,165.55
07/04/2019,0.3616,69.655,5173.6,174.33
